NDVI1995,NDVI2000,NDVI2005,NDVI2011,NDVI2016,NDVI2020,NDVI2023,LULC1995,LULC2000,LULC2005,LULC2011,LULC2016,LULC2020,LULC2023,TMAX1990,TMAX1995,TMAX2000,TMAX2005,TMAX2011,TMAX2016,TMAX2020,TMAX2021,TMIN1990,TMIN1995,TMIN2000,TMIN2005,TMIN2011,TMIN2016,TMIN2020,TMIN2021,Prec1995,Prec2000,Prec2005,Prec2011,Prec2016,Prec2020,Prec2023,BSI1995,BSI2000,BSI2005,BSI2011,BSI2016,BSI2020,BSI2021,SMI2016,SMI2020,SMI2021
-0.836851759,-0.804418452,-0.855303709,-0.999596197,-0.800086943,-0.681883358,-0.844506202,4,4,4,4,4,4,4,0.708772347,0.723495825,0.694204662,0.702591632,0.68813696,0.686237139,0.634572707,0.652651754,0.875444264,0.844059011,0.881701907,0.886493056,0.861389508,0.852500395,0.857401635,0.845692302,-0.721337551,-0.739103077,-0.786778181,-0.938652809,-0.823498845,-0.765375317,-0.961670088,0.147192,0.176512,0.167171,0.142473,0.132122,0.093201,0.118229,4.56186,8.691899,4.42942
-1.078100116,-0.827241757,-1.052416092,-1.226589339,-1.098647582,-0.982245204,-1.042290638,4,4,4,4,4,4,4,0.845366285,0.86331575,0.840927066,0.842988364,0.828319753,0.829253467,0.774521241,0.789508336,0.989807189,0.960123857,0.995556833,0.997367379,0.976733418,0.969840832,0.974211831,0.961304102,-0.785950473,-0.811968528,-0.865844412,-0.98675593,-0.874157588,-0.869527097,-1.047508853,0.129699,0.164512,0.154798,0.122279,0.123474,0.105257,0.115218,4.56186,8.691899,4.42942
-1.237213038,-1.178682606,-1.166937198,-1.291072383,-1.332376671,-1.592098791,-1.263634155,4,4,4,4,4,4,4,0.890897598,0.911378791,0.889104775,0.898701531,0.880888333,0.879092577,0.831877144,0.840829587,1.035216051,1.008904599,1.040408843,1.04104521,1.019772354,1.011748289,1.019139029,1.001516901,-0.91250242,-0.899578457,-0.959106738,-1.050053161,-0.912513823,-0.898025665,-1.089413176,0.155948,0.176711,0.165708,0.155437,0.135209,0.09571,0.129675,4.56186,8.691899,4.42942
-0.917603036,-0.913255517,-0.928251041,-1.069626971,-0.913678529,-1.243499427,-0.927497864,4,4,4,4,4,4,4,0.958110402,0.976919422,0.95261135,0.961099989,0.944408788,0.948433914,0.89152747,0.907119706,1.089034028,1.059367576,1.095611093,1.093122476,1.074861878,1.070418407,1.073051493,1.060160434,-0.999725379,-0.949895392,-1.026845256,-1.092394704,-0.99294878,-0.974993046,-1.161224958,0.11985,0.142308,0.13724,0.112635,0.108466,0.105853,0.11228,6.151111,10.26992,5.824142
-1.182780357,-1.079650253,-1.141454231,-1.318478965,-1.221248602,-1.410276777,-1.155521317,4,4,4,4,4,4,4,1.005809786,1.024982726,1.00516866,1.012356028,0.996977368,0.998272764,0.935117934,0.9541641,1.127715718,1.106466488,1.140463103,1.138480154,1.119622296,1.11400209,1.116181465,1.105399834,-0.995146614,-0.945149941,-0.990122234,-1.085297464,-1.013577649,-0.97339867,-1.156505639,0.094516,0.121364,0.148367,0.107975,0.105135,0.026169,0.028316,6.151111,10.26992,5.824142
-1.084942559,-1.035946919,-1.186523715,-1.175222751,-1.092834856,-1.353605533,-1.077738667,4,4,4,4,4,4,4,1.03399601,1.051198978,1.033637379,1.039098263,1.023261658,1.024275733,0.964943235,0.988378181,1.149579177,1.131697976,1.166339222,1.161999017,1.145445575,1.137470258,1.141340471,1.133883967,-0.927866512,-0.892760874,-0.888594283,-0.99398477,-0.9265229,-0.869930216,-1.072177771,0.106012,0.120649,0.108043,0.082557,0.051091,-0.010032,0.042925,6.151111,10.26992,5.824142
-1.064147539,-0.952433599,-1.081787084,-1.132764591,-1.10197333,-1.315959331,-1.054009397,3,4,4,4,4,4,4,0.745630855,0.765004804,0.748951772,0.751619241,0.734134468,0.742576991,0.664397732,0.708249861,0.941034842,0.921435507,0.947254813,0.945290113,0.92680855,0.929609802,0.91311111,0.921091302,-0.943376395,-0.878377294,-0.896541212,-0.970621873,-0.881864197,-0.83559266,-1.047231863,0.092593,0.143541,0.065795,0.033287,-0.034558,0.000741,0.025766,5.048047,8.460257,4.547781
-0.926443368,-0.899142982,-1.032554368,-1.070205217,-1.026278843,-1.374044168,-1.036868889,3,4,4,4,4,4,4,0.958110402,0.976919422,0.963560877,0.958871559,0.948789328,0.954934656,0.89152747,0.917811462,1.105852058,1.087963329,1.118037201,1.113281444,1.093799018,1.097239228,1.092819253,1.086969101,-1.025965428,-0.966757657,-1.031742221,-1.098604864,-0.946468004,-0.938872365,-1.142493202,0.127891,0.144057,0.141621,0.124095,0.107383,0.096471,0.105029,5.048047,8.460257,4.547781
-1.157813274,-1.100407978,-1.162006899,-1.234816466,-1.230844586,-1.619212133,-1.233218872,3,4,4,4,4,4,4,0.984128295,1.005320536,0.989839533,0.994527782,0.975073618,0.983104452,0.930529638,0.941333787,1.126033774,1.11487685,1.145638327,1.138480154,1.12134378,1.120707195,1.134152215,1.113777567,-1.041779812,-0.987685919,-1.065841034,-1.124298966,-0.962621753,-0.979475447,-1.147649552,0.137752,0.16728,0.160856,0.144709,0.131826,0.100908,0.116265,6.044715,9.563969,4.951038
-0.96089063,-0.713397018,-1.045506648,-1.057094485,-0.929538885,-1.372954745,-1.020779909,3,4,4,4,4,4,4,0.999305313,1.027167326,1.007358724,1.012356028,0.992596566,1.000439851,0.964943235,0.966994412,1.139488319,1.126651679,1.15771378,1.143519896,1.135116264,1.129088727,1.152122964,1.123830767,-1.041779812,-0.987685919,-1.065841034,-1.124298966,-0.962621753,-0.979475447,-1.147649552,0.141968,0.172556,0.162764,0.150423,0.133955,0.120057,0.124356,5.364417,10.96498,5.547851
-1.025841609,-0.909409732,-1.032466536,-1.090609867,-1.023093868,-1.249892479,-0.927510021,3,4,3,4,4,4,4,1.010146188,1.033721389,1.020498051,1.016812889,1.003548441,1.015608163,0.983296969,0.971271269,1.151260919,1.138426306,1.169789441,1.156959275,1.145445575,1.145851589,1.17189094,1.135559434,-1.029190999,-0.995191478,-1.070387287,-1.14646206,-0.940097515,-0.979084639,-1.141850972,0.15434,0.181372,0.169474,0.155343,0.134152,0.125344,0.137808,5.364417,10.96498,5.547851
-1.137148834,-1.047674524,-1.113535393,-1.136520329,-1.115065162,-1.359004819,-1.085263471,3,4,4,4,4,4,4,0.585187355,0.601153228,0.573760913,0.577794716,0.563286583,0.567056952,0.501506616,0.535040641,0.771171996,0.738086761,0.766121976,0.77729858,0.752931737,0.745217716,0.733402966,0.736782569,-0.706596739,-0.719072426,-0.726307641,-0.907600542,-0.789611729,-0.720706085,-0.95037404,0.09757,0.099975,0.098373,0.073251,0.054765,-0.002815,0.034469,5.364417,10.96498,5.547851
-0.998295551,-0.983886138,-1.026089939,-1.166033788,-1.100653589,-1.458275153,-1.072043399,3,4,4,4,4,4,4,0.661072703,0.677617384,0.650406815,0.66024985,0.63775865,0.642899031,0.579510952,0.614160817,0.826671716,0.802006396,0.82649945,0.836095637,0.811464433,0.805564261,0.798097923,0.802128368,-0.706596739,-0.719072426,-0.726307641,-0.907600542,-0.789611729,-0.720706085,-0.95037404,0.090251,0.124312,0.094663,0.081846,0.062863,0.02916,0.046025,4.56186,8.691899,4.42942
-0.952559564,-0.795782423,-0.97319756,-1.058399833,-1.033164959,-1.402831502,-1.022621602,3,4,0,4,4,0,4,0.769480677,0.782482393,0.7599013,0.76276166,0.751657153,0.751244561,0.682751742,0.714665017,0.91244401,0.884429392,0.916203469,0.923451097,0.900985271,0.891055199,0.884357867,0.885905102,-0.751822501,-0.748466497,-0.800632856,-0.943819896,-0.826969509,-0.790928761,-0.987111814,0.132458,0.168882,0.161199,0.131039,0.124545,0.11372,0.127325,4.56186,8.691899,4.42942
-1.176179489,-1.176705356,-1.195576257,-1.309141147,-1.241625405,-1.487158144,-1.212954173,4,4,4,4,4,4,4,0.877888652,0.900455528,0.869395784,0.885330414,0.861175116,0.866091093,0.797463547,0.823722674,1.003261734,0.980309047,1.012807511,1.014166452,0.995670558,0.984927469,0.983197314,0.979734834,-0.809222856,-0.815184253,-0.887790346,-0.997859167,-0.897731838,-0.876425861,-1.039280731,0.122377,0.157781,0.159699,0.131709,0.115769,0.098173,0.106795,4.56186,8.691899,4.42942
-1.165778714,-1.096602961,-1.127793441,-1.217285872,-1.197675092,-1.471050628,-1.172667902,3,4,4,4,4,4,4,0.908242687,0.92885638,0.906623703,0.918758207,0.894030478,0.900761631,0.834171567,0.864351912,1.035216051,1.005540535,1.043858854,1.042725057,1.021493837,1.015100741,1.011950556,1.011570101,-0.885328841,-0.887081263,-0.93688626,-1.004655573,-0.899984635,-0.860435636,-1.037911186,0.145208,0.175138,0.151072,0.141202,0.110137,0.080669,0.093746,4.56186,8.691899,4.42942
-0.810428698,-0.785454521,-0.903927457,-1.039895953,-0.940642307,-1.206235852,-0.912034939,3,4,3,4,3,3,3,0.93426058,0.955072632,0.932902359,0.941043313,0.924695571,0.9267646,0.857113873,0.892150837,1.057079711,1.030772024,1.069734974,1.06624392,1.050760288,1.041921562,1.035312768,1.038378568,-0.897348781,-0.934209744,-0.978903433,-1.039145423,-0.944013491,-0.924334395,-1.119986384,0.14029,0.161853,0.131717,0.115033,0.107851,0.063791,0.077225,6.151111,10.26992,5.824142
-0.969567736,-0.952433599,-0.997421602,-1.112898111,-1.100641858,-1.419103759,-1.056574395,3,4,4,4,4,0,4,0.990632768,1.011874599,0.985459669,0.994527782,0.979454421,0.978770537,0.914469776,0.949887243,1.100806629,1.077870734,1.111136765,1.113281444,1.092077535,1.085505044,1.08203676,1.083617967,-0.932638305,-0.94248436,-1.037319676,-1.053601849,-0.984227267,-0.959810785,-1.15147903,0.134992,0.15905,0.150774,0.114798,0.033345,0.007024,0.045516,6.151111,10.26992,5.824142
-0.930334681,-0.7381636,-0.883690983,-0.968222044,-0.883735069,-1.115239818,-0.874234649,3,4,4,4,4,3,4,1.005809786,1.029351926,1.011738324,1.016812889,0.999167638,1.006940594,0.935117934,0.973409569,1.126033774,1.106466488,1.140463103,1.135120259,1.119622296,1.11400209,1.112587229,1.117128701,-0.87382018,-0.880242012,-0.92601251,-0.966441583,-0.912582468,-0.849987498,-1.063149475,0.13516,0.163107,0.158358,0.129158,0.12266,0.122007,0.120861,6.151111,10.26992,5.824142
-1.018156918,-0.937288274,-1.006040841,-1.063598324,-0.977202069,-1.218766872,-0.959092317,3,4,0,4,4,4,4,0.893065669,0.913563654,0.895674439,0.896472833,0.887459406,0.892094062,0.808934838,0.864351912,1.04026148,1.024043492,1.055934515,1.049444645,1.033544631,1.031863804,1.013747782,1.030000834,-0.974492083,-0.916193981,-0.977547293,-1.041252379,-0.969103133,-0.919545172,-1.142986644,0.134177,0.163781,0.164199,0.142166,0.127117,0.120633,0.117875,5.048047,8.460257,4.547781
-1.010106601,-0.943050156,-1.047667313,-1.152167329,-1.104788778,-1.475806889,-1.102416135,3,4,4,4,4,4,4,0.927756107,0.95070317,0.928522758,0.932129324,0.918124498,0.924597773,0.847937006,0.892150837,1.067170569,1.04927498,1.081810634,1.074643355,1.057646427,1.057008198,1.044298035,1.055133834,-0.988722826,-0.931127489,-1.02698247,-1.086683548,-0.949489679,-0.920709392,-1.13706191,0.12988,0.154582,0.160135,0.147311,0.122609,0.102204,0.118029,5.048047,8.460257,4.547781
-1.045716034,-0.988859838,-1.094710086,-1.159283765,-1.176400865,-1.543914416,-1.155320736,3,4,4,4,4,4,4,0.925588036,0.948518569,0.932902359,0.936586185,0.918124498,0.928931687,0.861702445,0.896427693,1.067170569,1.052639246,1.081810634,1.074643355,1.055924944,1.057008198,1.056877754,1.058484968,-0.997641292,-0.958661404,-1.037827992,-1.106477118,-0.957386173,-0.938909367,-1.104173077,0.12204,0.163909,0.145462,0.135287,0.119595,0.096364,0.114539,2.467735,5.070913,2.809088
-0.894398796,-0.659556033,-0.922495123,-0.960555988,-0.948378923,-1.298517938,-0.988486464,3,4,3,4,4,4,4,0.951605929,0.974734821,0.961371077,0.96332842,0.948789328,0.954934656,0.898410189,0.915673162,1.082306857,1.074506468,1.10251153,1.093122476,1.080026533,1.077123713,1.085630996,1.075240234,-0.997641292,-0.958661404,-1.037827992,-1.106477118,-0.957386173,-0.938909367,-1.104173077,0.129097,0.164773,0.158757,0.144027,0.121904,0.1186,0.121953,1.850865,4.56153,2.15205
-1.051579119,-0.867126485,-1.100102966,-1.167459366,-1.115065162,-1.468616698,-1.108038464,3,0,4,0,4,4,4,0.984128295,1.005320536,0.994219396,0.992299352,0.977264151,0.989605194,0.951177796,0.9541641,1.107534002,1.098055925,1.131837661,1.114961291,1.104128329,1.10059168,1.119775486,1.098697767,-0.99935488,-0.963129152,-1.031404465,-1.124117724,-0.930886742,-0.932049756,-1.104918914,0.119586,0.14858,0.138138,0.134428,0.111264,0.093791,0.100217,1.850865,4.56153,2.15205
-1.193638165,-1.130936442,-1.274630836,-1.313933148,-1.312797578,-1.559283249,-1.286488165,4,4,4,4,4,4,4,0.73479024,0.751896678,0.72486318,0.733790995,0.712230718,0.714407195,0.646043722,0.686865836,0.863671462,0.828920118,0.867901241,0.87137383,0.847617024,0.835737533,0.825054156,0.835639102,-0.757290853,-0.731003812,-0.764857409,-0.932245862,-0.776125448,-0.754261079,-0.935838279,0.115649,0.153529,0.127302,0.09422,0.074265,0.025816,0.049816,1.850865,4.56153,2.15205
-1.326321497,-1.08075099,-1.220467822,-1.363616524,-1.340459353,-1.506517984,-1.322075992,4,4,4,4,4,4,4,0.802003044,0.826175972,0.797129482,0.809560571,0.788893318,0.794582929,0.719459487,0.755294255,0.919171182,0.891157722,0.928278923,0.928490839,0.909592893,0.897760304,0.886154877,0.892607168,-0.757290853,-0.731003812,-0.764857409,-0.932245862,-0.776125448,-0.754261079,-0.935838279,0.113321,0.144054,0.118914,0.111071,0.093476,0.035711,0.071132,2.440846,4.195975,3.201114
-1.161769878,-0.980495597,-1.093140823,-1.195644577,-1.163936643,-1.597593733,-1.169397834,4,4,4,4,4,4,4,0.849702428,0.86550035,0.845306929,0.856359481,0.832700556,0.840088124,0.765344374,0.800200349,0.962898301,0.934892368,0.974855938,0.977208411,0.952631829,0.946372866,0.938270332,0.944548634,-0.788753062,-0.760377779,-0.797721796,-0.95852847,-0.833526257,-0.815633029,-0.974576308,0.09793,0.119796,0.108626,0.076294,0.05562,0.010003,0.041488,2.440846,4.195975,3.201114
-0.737453519,-0.542714844,-0.706188539,-0.884633973,-0.683902798,-0.967891394,-0.606824499,3,4,4,4,0,4,4,0.890897598,0.913563654,0.884724912,0.896472833,0.878698063,0.881259405,0.804346267,0.842968143,0.998216305,0.971898484,1.005907281,1.00912671,0.988784419,0.978222364,0.97061781,0.976383901,-0.856825588,-0.801360695,-0.866665888,-0.99985036,-0.89700889,-0.869207732,-1.041410622,0.128133,0.186071,0.206308,0.141996,0.168392,0.160607,0.13746,2.440846,4.195975,3.201114
-1.131631788,-1.033595963,-1.184456737,-1.207553014,-1.091432997,-1.254893196,-0.964842289,4,3,4,3,4,4,3,0.910411018,0.92885638,0.906623703,0.916529509,0.891840208,0.902928719,0.820406129,0.866490212,1.025125193,0.998812004,1.035233619,1.03432542,1.009443042,1.003366758,0.99038557,1.003192368,-0.917703678,-0.903675077,-0.957367916,-1.059018321,-0.909893337,-0.895679953,-1.074628339,0.156909,0.17252,0.164104,0.147636,0.139801,0.111053,0.131067,3.154298,4.919269,2.626818
-1.161828639,-1.066026935,-1.190031136,-1.26010472,-1.20441457,-1.597173907,-1.278677686,4,3,4,3,4,4,3,0.958110402,0.976919422,0.956991214,0.965557117,0.946599058,0.948433914,0.87317346,0.913534862,1.060443196,1.035818321,1.071460186,1.067923766,1.052481771,1.045274014,1.033515542,1.041729701,-0.982746901,-0.935285226,-1.014890929,-1.055593846,-0.960577004,-0.942928204,-1.128749925,0.130403,0.164935,0.155878,0.145526,0.121505,0.099598,0.11484,3.154298,4.919269,2.626818
-0.687636876,-0.483444915,-0.541000129,-0.703270758,-0.437533521,-1.044544247,-0.749461481,3,0,4,0,4,4,4,1.012314259,1.035905989,1.007358724,1.021270017,1.003548441,1.006940594,0.928235215,0.975547869,1.110897487,1.086281298,1.123212425,1.113281444,1.104128329,1.092210349,1.083833986,1.097022301,-0.991595751,-0.951858987,-1.016870852,-1.02556276,-0.947608101,-0.934738813,-1.095576118,0.149641,0.180102,0.176275,0.158291,0.149442,0.090716,0.126747,3.154298,4.919269,2.626818
0.027522495,0.368776891,-0.066438439,-0.120404264,0.075804725,-0.32233131,0.299172881,3,3,3,3,3,3,3,0.981960224,1.009689737,0.985459669,0.998984911,0.972883348,0.983104452,0.898410189,0.9563024,1.094079457,1.072824437,1.109411759,1.106561855,1.086912879,1.078799939,1.065863021,1.086969101,-0.919950283,-0.906291105,-0.95978775,-1.002227643,-0.909642281,-0.873383125,-1.094206675,0.124352,0.156023,0.14885,0.131266,0.104874,0.093163,0.101681,2.467735,5.070913,2.809088
-1.096466331,-1.23087928,-1.299346737,-1.3228244,-1.221706112,-1.531665052,-1.178107886,4,4,4,4,4,4,3,0.87355225,0.891716602,0.875965448,0.883101716,0.863365385,0.872591835,0.772227093,0.849383299,1.00662542,0.990401642,1.023157959,1.0158465,0.999113731,0.994985226,0.97061781,1.006543501,-0.956015974,-0.916052087,-0.987490077,-1.047705257,-0.920850725,-0.90846604,-1.126823896,0.110141,0.138829,0.142197,0.125741,0.096508,0.066044,0.077862,1.850865,4.56153,2.15205
-1.456993882,-1.273352779,-1.39630146,-1.471313457,-1.457728618,-1.606898998,-1.396199569,4,4,4,4,4,4,4,0.884393125,0.913563654,0.889104775,0.894244403,0.880888333,0.887760147,0.797463547,0.868628768,1.018398021,1.000494238,1.033508406,1.025925984,1.007721353,1.005042984,0.981400303,1.014921034,-0.999028897,-0.932729833,-1.034923359,-1.105412273,-0.959578462,-0.934736302,-1.144621869,0.141317,0.1645,0.16746,0.146715,0.13242,0.127757,0.12784,1.850865,4.56153,2.15205
-0.825164762,-0.755422068,-0.948311851,-0.994844273,-0.997748973,-1.42249957,-1.007395726,3,4,3,4,4,0,4,0.901738214,0.924486917,0.906623703,0.918758207,0.898411281,0.909429461,0.827288848,0.883597381,1.028488879,1.017315163,1.045584067,1.039365162,1.02493701,1.023482273,1.008356536,1.028325368,-1.01565036,-0.952881359,-1.065203027,-1.138938347,-0.969188153,-0.952381178,-1.143315047,0.138321,0.165233,0.158303,0.156137,0.136754,0.115694,0.12351,1.850865,4.56153,2.15205
-0.799459896,-0.890330292,-1.037004518,-1.174003281,-1.181890988,-1.46506146,-0.977782764,3,0,0,0,4,4,4,0.923419965,0.95070317,0.935092422,0.941043313,0.922505038,0.928931687,0.861702445,0.896427693,1.045306909,1.034136087,1.062834744,1.057844283,1.036987804,1.036892683,1.033515542,1.036703101,-1.01565036,-0.952881359,-1.065203027,-1.138938347,-0.969188153,-0.952381178,-1.143315047,0.124664,0.148879,0.147672,0.124523,0.116144,0.107315,0.109454,2.440846,4.195975,3.201114
-1.22065537,-1.065823095,-1.167124572,-1.308574351,-1.230105531,-1.548606905,-1.22494645,4,3,4,3,4,4,3,0.951605929,0.974734821,0.965750678,0.961099989,0.950979861,0.961435398,0.905292909,0.930641775,1.065488625,1.050957214,1.085260645,1.074643355,1.057646427,1.053655545,1.060471774,1.056809501,-0.998150211,-0.928245897,-1.047838877,-1.126648271,-0.89204156,-0.909064189,-1.103687402,0.11761,0.155606,0.138358,0.125025,0.106599,0.084369,0.101525,2.440846,4.195975,3.201114
-1.187729376,-0.970541401,-1.209705485,-1.320900729,-1.161666688,-1.19357729,-1.089949758,4,4,4,4,4,4,4,0.730453838,0.749712078,0.720483317,0.727105436,0.705659645,0.712240108,0.627689987,0.67831238,0.850217119,0.820509555,0.857550794,0.862974193,0.835566229,0.827356002,0.80708319,0.825585902,-0.757290853,-0.731003812,-0.764857409,-0.932245862,-0.776125448,-0.754261079,-0.935838279,0.099837,0.114646,0.128697,0.087502,0.052077,-0.005321,0.022784,2.440846,4.195975,3.201114
-0.824662025,-0.78225423,-0.901655538,-1.057426547,-0.889635778,-1.16816451,-0.883254689,3,3,4,3,3,4,3,0.786826026,0.810883245,0.783990154,0.791732592,0.773560903,0.77724753,0.694222757,0.744602242,0.902353152,0.874336797,0.907578027,0.911691766,0.88893427,0.879321015,0.860995655,0.877527368,-0.757290853,-0.731003812,-0.764857409,-0.932245862,-0.776125448,-0.754261079,-0.935838279,0.199299,0.219842,0.208156,0.167537,0.168581,0.089349,0.142673,3.154298,4.919269,2.626818
-0.775459113,-0.707872949,-0.900056997,-1.077808296,-0.96805773,-1.193412548,-0.901422412,4,3,3,3,3,3,3,0.85403883,0.876423876,0.847496729,0.858588179,0.837081095,0.840088124,0.763049951,0.813030662,0.954489185,0.926481805,0.96450549,0.967128927,0.945745483,0.936315108,0.922096592,0.939522034,-0.788753062,-0.760377779,-0.797721796,-0.95852847,-0.833526257,-0.815633029,-0.974576308,0.147815,0.177062,0.170343,0.133245,0.114325,0.074767,0.102093,3.154298,4.919269,2.626818
-0.853069917,-0.783225868,-0.984972892,-1.027180261,-0.922130738,-1.260680423,-0.865567145,3,4,4,4,4,4,4,0.87355225,0.896086065,0.869395784,0.885330414,0.863365385,0.872591835,0.785992532,0.836552987,0.98476176,0.951713293,0.990381609,0.995687532,0.971568762,0.961459502,0.945458588,0.964655034,-0.856825588,-0.801360695,-0.866665888,-0.99985036,-0.89700889,-0.869207732,-1.041410622,0.169983,0.181658,0.17637,0.169171,0.143516,0.106699,0.13029,3.154298,4.919269,2.626818
-1.138709277,-1.004929239,-1.160127296,-1.202165591,-1.123775454,-1.21716728,-1.039397418,4,4,4,4,4,4,4,0.91474716,0.935410443,0.906623703,0.920986637,0.900601551,0.905095546,0.813523409,0.872905368,1.00662542,0.978626813,1.016257729,1.0158465,0.995670558,0.988280122,0.965226564,0.989788034,-0.917703678,-0.903675077,-0.957367916,-1.059018321,-0.909893337,-0.895679953,-1.074628339,0.145286,0.167562,0.16079,0.143634,0.117834,0.092708,0.11459,2.679361,5.124237,2.82256
-0.910120746,-0.762135205,-0.887057873,-1.053270045,-0.898522035,-1.269512719,-0.841716311,4,3,3,3,3,3,3,0.968951277,0.99221241,0.967940741,0.983385096,0.957550933,0.96793614,0.87317346,0.934918631,1.055397767,1.030772024,1.068009968,1.071283662,1.047317116,1.041921562,1.019139029,1.045080634,-0.982746901,-0.935285226,-1.014890929,-1.055593846,-0.960577004,-0.942928204,-1.128749925,0.146941,0.179431,0.132685,0.124127,0.097324,0.055333,0.089771,1.934511,4.453671,2.44319
0.485137003,0.103716714,0.446207171,0.16599366,0.207321329,0.344836546,0.1406475,1,4,2,4,4,4,4,1.010146188,1.035905989,1.011738324,1.027955576,1.003548441,1.011274248,0.919058347,0.984101581,1.094079457,1.071142405,1.111136765,1.106561855,1.086912879,1.082152592,1.056877754,1.085293434,-0.991595751,-0.951858987,-1.016870852,-1.02556276,-0.947608101,-0.934738813,-1.095576118,-0.045467,-0.054834,-0.025555,-0.046722,-0.081852,-0.122137,-0.074644,1.934511,4.453671,2.44319
-0.154997067,-0.281955695,-0.189526084,-0.165267013,0.195203172,0.118821166,-0.114818999,1,4,4,4,4,4,4,0.932092509,0.955072632,0.937282222,0.941043313,0.929076111,0.931098515,0.831877144,0.909258006,1.036897995,1.015633131,1.050759291,1.047764799,1.028379976,1.023482273,0.992182796,1.030000834,-0.919950283,-0.906291105,-0.95978775,-1.002227643,-0.909642281,-0.873383125,-1.094206675,0.122846,0.155883,0.147367,0.129769,0.118241,0.097729,0.109631,1.934511,4.453671,2.44319
0.423339555,-0.116342346,0.171369398,0.015334749,0.088603281,0.927534276,-0.073979612,4,4,4,4,4,4,4,0.741294713,0.760635341,0.744572172,0.749390543,0.736324738,0.744743819,0.620807268,0.72749533,0.883853178,0.869290499,0.898952585,0.898252387,0.873440303,0.874292136,0.830445402,0.890931702,-0.956015974,-0.916052087,-0.987490077,-1.047705257,-0.920850725,-0.90846604,-1.126823896,0.152252,0.177119,0.163014,0.140118,0.12649,0.087026,0.113106,2.070164,4.068083,2.951326
-0.303983434,-0.6675058,-0.498231842,-0.494821573,-0.646469074,-0.309662119,-0.674906352,4,4,4,4,4,4,4,0.806339446,0.834914897,0.81464841,0.818474827,0.806416266,0.816251983,0.694222757,0.795923493,0.932625727,0.921435507,0.955880048,0.948649806,0.92508686,0.927933577,0.884357867,0.939522034,-0.999028897,-0.932729833,-1.034923359,-1.105412273,-0.959578462,-0.934736302,-1.144621869,0.128609,0.168755,0.161512,0.121783,0.103331,0.069843,0.111841,2.070164,4.068083,2.951326
0.333414965,-0.295273253,0.289058309,0.319807163,0.302389615,0.457371268,0.136417077,4,4,4,4,4,4,4,0.867047776,0.891716602,0.871585584,0.874187727,0.861175116,0.870425008,0.774521241,0.851521599,0.979716331,0.966852186,0.999007052,0.994007484,0.973290452,0.971517259,0.945458588,0.981410501,-1.01565036,-0.952881359,-1.065203027,-1.138938347,-0.969188153,-0.952381178,-1.143315047,0.13947,0.168664,0.155374,0.146297,0.128097,0.117422,0.121395,2.070164,4.068083,2.951326
-0.47390846,-0.663992954,-0.529997718,-0.302425878,-0.245349883,0.07135953,-0.13877924,4,4,4,4,4,4,4,0.832357339,0.858946287,0.845306929,0.847445492,0.832700556,0.844422039,0.753873083,0.823722674,0.957852872,0.94330273,0.973130932,0.968808774,0.949188656,0.949725317,0.923893602,0.954601834,-1.01565036,-0.952881359,-1.065203027,-1.138938347,-0.969188153,-0.952381178,-1.143315047,0.130452,0.155381,0.144954,0.139374,0.11488,0.110477,0.114515,1.928879,4.081625,3.428393
0.378850616,-0.028195059,0.020866485,0.199251408,0.57441466,0.92704005,0.261129464,4,4,4,4,4,2,4,0.867047776,0.891716602,0.880345048,0.883101716,0.867746188,0.879092577,0.802052119,0.853659899,0.979716331,0.968534218,1.002457063,0.99064779,0.975011935,0.971517259,0.963429338,0.981410501,-0.998150211,-0.928245897,-1.047838877,-1.126648271,-0.89204156,-0.909064189,-1.103687402,0.046871,0.090755,0.048447,0.072965,0.022408,0.015726,0.050565,1.928879,4.081625,3.428393
-0.347277557,-0.33060555,-0.419364638,-0.232028691,0.03830648,0.207314185,-0.445320804,4,4,4,4,4,4,4,0.726117436,0.747527215,0.716103453,0.724877006,0.705659645,0.71007328,0.627689987,0.682589236,0.841808003,0.815463257,0.84547534,0.851214863,0.826958401,0.81897447,0.796300697,0.818883635,-0.771425638,-0.732427806,-0.798762553,-0.96278265,-0.77956068,-0.773062271,-0.979562603,0.17347,0.190138,0.19446,0.171738,0.16145,0.147906,0.151471,1.928879,4.081625,3.428393
-0.400972455,-0.414805133,-0.468521233,-0.528548787,-0.35888868,-0.263178307,-0.503993611,4,4,4,4,4,2,4,0.804171115,0.823991371,0.794939419,0.809560571,0.786703048,0.792416101,0.698811329,0.763847711,0.895625981,0.867608265,0.902402803,0.906652024,0.883769614,0.874292136,0.848416152,0.879202834,-0.771425638,-0.732427806,-0.798762553,-0.96278265,-0.77956068,-0.773062271,-0.979562603,0.103,0.129302,0.099019,0.062601,0.055841,-0.006948,0.032342,2.679361,5.124237,2.82256
-0.863803673,-0.578488795,-0.800607847,-0.689083687,-0.617640061,-0.415809103,-0.816558665,4,4,4,4,4,4,4,0.871384179,0.889532002,0.86282612,0.876416157,0.852413773,0.855256436,0.767638522,0.827999274,0.95617113,0.926481805,0.96450549,0.967128927,0.942302517,0.934638681,0.909516873,0.937846568,-0.821654943,-0.785793235,-0.874607229,-1.007338995,-0.860864536,-0.838022467,-1.05355658,0.169736,0.188733,0.190784,0.145362,0.129571,0.104227,0.139587,1.934511,4.453671,2.44319
